time,open,high,low,close,FVG,Swing Order Blocks Signal OB,Internal Order Blocks Signal OB,Internal Order Blocks+ Swing Order Blocks Signal OB
2026-03-14T04:40:00+08:00,1.14113,1.1413,1.1411,1.1413,,,,
2026-03-14T04:45:00+08:00,1.14129,1.14142,1.14122,1.14142,,,,
2026-03-14T04:50:00+08:00,1.1414,1.14151,1.14124,1.14142,,,,
2026-03-16T05:00:00+08:00,1.14157,1.14196,1.14157,1.14193,,,,
2026-03-16T05:05:00+08:00,1.14191,1.14194,1.14173,1.14192,,,,
2026-03-16T05:10:00+08:00,1.14173,1.14212,1.14173,1.14211,,,,
2026-03-16T05:15:00+08:00,1.14212,1.14238,1.14198,1.14237,,,,
2026-03-16T05:20:00+08:00,1.14238,1.14246,1.14234,1.14239,,,,
2026-03-16T05:25:00+08:00,1.1424,1.14251,1.14237,1.14238,,,,
2026-03-16T05:30:00+08:00,1.14237,1.14257,1.14233,1.14254,Bull,,,
2026-03-16T05:35:00+08:00,1.14255,1.14261,1.14221,1.14259,,,,
2026-03-16T05:40:00+08:00,1.1426,1.1427,1.14259,1.14263,,,,
2026-03-16T05:45:00+08:00,1.14264,1.14273,1.14213,1.1426,,,,
2026-03-16T05:50:00+08:00,1.14261,1.14261,1.14235,1.14244,,,,
2026-03-16T05:55:00+08:00,1.14245,1.14273,1.14207,1.14239,,,,
2026-03-16T06:00:00+08:00,1.14239,1.1439,1.14219,1.1432,,,,
2026-03-16T06:05:00+08:00,1.14321,1.14321,1.14197,1.14201,Bear,,Bear,Bear
2026-03-16T06:10:00+08:00,1.14202,1.14327,1.14201,1.1428,,,,
2026-03-16T06:15:00+08:00,1.14281,1.14292,1.14197,1.1421,,,,
2026-03-16T06:20:00+08:00,1.14209,1.14225,1.1419,1.14205,,,,
2026-03-16T06:25:00+08:00,1.14206,1.1421,1.14201,1.14209,,,,
2026-03-16T06:30:00+08:00,1.1421,1.14249,1.14208,1.14216,,,,
2026-03-16T06:35:00+08:00,1.14215,1.14238,1.1421,1.14229,,,,
2026-03-16T06:40:00+08:00,1.14229,1.14232,1.14203,1.14211,,,,
2026-03-16T06:45:00+08:00,1.14211,1.14259,1.14211,1.14249,,,,
2026-03-16T06:50:00+08:00,1.14249,1.14276,1.14229,1.14252,,,,
2026-03-16T06:55:00+08:00,1.14251,1.14306,1.14251,1.14299,,,,
2026-03-16T07:00:00+08:00,1.14298,1.14311,1.1426,1.14279,,,,
2026-03-16T07:05:00+08:00,1.14281,1.14339,1.1428,1.14323,,,,
2026-03-16T07:10:00+08:00,1.14324,1.14343,1.14303,1.1432,,,,
2026-03-16T07:15:00+08:00,1.14321,1.14331,1.14285,1.14302,,,,
2026-03-16T07:20:00+08:00,1.14304,1.14305,1.14279,1.14287,,,,
2026-03-16T07:25:00+08:00,1.14288,1.14295,1.14264,1.14287,,,,
2026-03-16T07:30:00+08:00,1.14285,1.14313,1.14261,1.14294,,,,
2026-03-16T07:35:00+08:00,1.14295,1.14311,1.14289,1.14305,,,,
2026-03-16T07:40:00+08:00,1.14304,1.14328,1.14301,1.14324,,,,
2026-03-16T07:45:00+08:00,1.14323,1.14344,1.14322,1.14341,,,,
2026-03-16T07:50:00+08:00,1.1434,1.1435,1.14328,1.14345,,,,
2026-03-16T07:55:00+08:00,1.14344,1.14357,1.14331,1.14355,,,,
2026-03-16T08:00:00+08:00,1.14356,1.14429,1.14351,1.14411,,,,
2026-03-16T08:05:00+08:00,1.14412,1.14456,1.14409,1.14448,,,,
2026-03-16T08:10:00+08:00,1.14449,1.14473,1.14428,1.14464,,,,
2026-03-16T08:15:00+08:00,1.14465,1.14479,1.14445,1.14465,,,,
2026-03-16T08:20:00+08:00,1.14463,1.14489,1.14445,1.14489,,,,
2026-03-16T08:25:00+08:00,1.14487,1.14499,1.14473,1.14488,,,,
2026-03-16T08:30:00+08:00,1.1449,1.14503,1.14479,1.14501,,,,
2026-03-16T08:35:00+08:00,1.145,1.14528,1.1448,1.14513,,,,
2026-03-16T08:40:00+08:00,1.14512,1.14529,1.14507,1.14509,,,,
2026-03-16T08:45:00+08:00,1.14508,1.14536,1.14505,1.14521,,,,
2026-03-16T08:50:00+08:00,1.14522,1.14541,1.14499,1.14521,,,,
2026-03-16T08:55:00+08:00,1.1452,1.14555,1.14518,1.14549,,,,
2026-03-16T09:00:00+08:00,1.14547,1.14565,1.14493,1.14507,,,,
2026-03-16T09:05:00+08:00,1.14508,1.14508,1.14466,1.14467,,,,
2026-03-16T09:10:00+08:00,1.14468,1.14483,1.14438,1.14451,,,,
2026-03-16T09:15:00+08:00,1.1445,1.1447,1.14428,1.14464,,,,
2026-03-16T09:20:00+08:00,1.14465,1.14465,1.14421,1.14428,,,,
2026-03-16T09:25:00+08:00,1.14429,1.14446,1.14424,1.14425,,,,
2026-03-16T09:30:00+08:00,1.14427,1.14433,1.14397,1.14415,,,,
2026-03-16T09:35:00+08:00,1.14414,1.14453,1.14414,1.14444,,,,
2026-03-16T09:40:00+08:00,1.14443,1.14464,1.14443,1.14459,,,,
2026-03-16T09:45:00+08:00,1.1446,1.14493,1.14459,1.14469,,,,
2026-03-16T09:50:00+08:00,1.14468,1.14483,1.14449,1.14481,,,,
2026-03-16T09:55:00+08:00,1.14482,1.14497,1.14478,1.14495,,,,
2026-03-16T10:00:00+08:00,1.14496,1.14503,1.14445,1.14485,,,,
2026-03-16T10:05:00+08:00,1.14484,1.1449,1.14454,1.14487,,,,
2026-03-16T10:10:00+08:00,1.14488,1.14495,1.14478,1.14483,,,,
2026-03-16T10:15:00+08:00,1.14484,1.14492,1.1447,1.14491,,,,
2026-03-16T10:20:00+08:00,1.14489,1.14504,1.14486,1.14492,,,,
2026-03-16T10:25:00+08:00,1.14493,1.14493,1.14468,1.14486,,,,
2026-03-16T10:30:00+08:00,1.14487,1.14487,1.14456,1.14469,Bear,,,
2026-03-16T10:35:00+08:00,1.1447,1.14478,1.14465,1.14474,,,,
2026-03-16T10:40:00+08:00,1.14473,1.14491,1.14472,1.14481,,,,
2026-03-16T10:45:00+08:00,1.14483,1.14517,1.14475,1.14507,,,,
2026-03-16T10:50:00+08:00,1.14506,1.14511,1.14476,1.14479,Bear,,,
2026-03-16T10:55:00+08:00,1.14478,1.14502,1.14478,1.1448,,,,
2026-03-16T11:00:00+08:00,1.14479,1.14496,1.14457,1.14494,,,,
2026-03-16T11:05:00+08:00,1.14495,1.1452,1.14485,1.14505,,,,
2026-03-16T11:10:00+08:00,1.14504,1.14512,1.14484,1.14488,,,,
2026-03-16T11:15:00+08:00,1.14487,1.14497,1.14478,1.14494,,,,
2026-03-16T11:20:00+08:00,1.14494,1.14501,1.14484,1.14496,,,,
2026-03-16T11:25:00+08:00,1.14497,1.14506,1.14489,1.14505,,,,
2026-03-16T11:30:00+08:00,1.14503,1.14529,1.14501,1.14524,,,,
2026-03-16T11:35:00+08:00,1.14523,1.14524,1.14506,1.14513,,,,
2026-03-16T11:40:00+08:00,1.14512,1.14535,1.14511,1.14533,,,,
2026-03-16T11:45:00+08:00,1.14534,1.14541,1.14516,1.14529,,,,
2026-03-16T11:50:00+08:00,1.14528,1.14533,1.14508,1.14508,,,,
2026-03-16T11:55:00+08:00,1.14509,1.14515,1.14495,1.14507,,,,
2026-03-16T12:00:00+08:00,1.14506,1.14516,1.14501,1.14504,,,,
2026-03-16T12:05:00+08:00,1.14505,1.14513,1.14478,1.14483,,,,
2026-03-16T12:10:00+08:00,1.14484,1.14497,1.14483,1.1449,,,,
2026-03-16T12:15:00+08:00,1.14488,1.14499,1.14462,1.14469,,,,
2026-03-16T12:20:00+08:00,1.1447,1.14476,1.14458,1.14459,,,,
2026-03-16T12:25:00+08:00,1.1446,1.14472,1.14453,1.14457,,,,
2026-03-16T12:30:00+08:00,1.14458,1.14466,1.14455,1.14461,,,,
2026-03-16T12:35:00+08:00,1.1446,1.14462,1.14447,1.14449,,,,
2026-03-16T12:40:00+08:00,1.14448,1.1445,1.14433,1.14436,,,,
2026-03-16T12:45:00+08:00,1.14438,1.14446,1.14429,1.14437,,,,
2026-03-16T12:50:00+08:00,1.14436,1.1445,1.14428,1.14448,,,,
2026-03-16T12:55:00+08:00,1.14447,1.1445,1.14415,1.14416,Bear,,,
2026-03-16T13:00:00+08:00,1.14417,1.14433,1.144,1.14419,,,,
2026-03-16T13:05:00+08:00,1.14418,1.14435,1.14412,1.14419,,,,
2026-03-16T13:10:00+08:00,1.1442,1.14434,1.14412,1.14415,,,,
2026-03-16T13:15:00+08:00,1.14415,1.14422,1.14403,1.14415,,,,
2026-03-16T13:20:00+08:00,1.14417,1.14419,1.14397,1.14408,,,,
2026-03-16T13:25:00+08:00,1.14407,1.14414,1.14393,1.14397,,,,
2026-03-16T13:30:00+08:00,1.14396,1.14401,1.14362,1.14362,,,,
2026-03-16T13:35:00+08:00,1.14363,1.14394,1.14357,1.14381,,,,
2026-03-16T13:40:00+08:00,1.14381,1.14399,1.14373,1.14375,,,,
2026-03-16T13:45:00+08:00,1.14376,1.14378,1.14362,1.14375,,,,
2026-03-16T13:50:00+08:00,1.14374,1.14377,1.14354,1.14359,,,,
2026-03-16T13:55:00+08:00,1.14358,1.14366,1.14332,1.14347,,,,
2026-03-16T14:00:00+08:00,1.14347,1.14358,1.14318,1.14324,,,,
2026-03-16T14:05:00+08:00,1.14325,1.14346,1.14318,1.14344,Bull,,,
2026-03-16T14:10:00+08:00,1.14345,1.1436,1.14335,1.14346,,,,
2026-03-16T14:15:00+08:00,1.14347,1.14367,1.14344,1.14345,,,,
2026-03-16T14:20:00+08:00,1.14346,1.14348,1.14275,1.14277,,,,
2026-03-16T14:25:00+08:00,1.14276,1.14288,1.14257,1.14282,,,,
2026-03-16T14:30:00+08:00,1.14288,1.14314,1.14285,1.14294,,,,
2026-03-16T14:35:00+08:00,1.14293,1.14293,1.14252,1.14271,,,,
2026-03-16T14:40:00+08:00,1.14272,1.1428,1.14245,1.14276,,,,
2026-03-16T14:45:00+08:00,1.14278,1.14286,1.14246,1.14259,,,,
2026-03-16T14:50:00+08:00,1.1426,1.14291,1.14241,1.14288,,,,
2026-03-16T14:55:00+08:00,1.14289,1.14317,1.14285,1.14316,,,Bull,Bull
2026-03-16T15:00:00+08:00,1.14318,1.14345,1.1429,1.14336,,,,
2026-03-16T15:05:00+08:00,1.14335,1.14341,1.14308,1.14332,,,,
2026-03-16T15:10:00+08:00,1.14331,1.14349,1.14313,1.14313,,,,
2026-03-16T15:15:00+08:00,1.1431,1.14329,1.14291,1.14321,,,,
2026-03-16T15:20:00+08:00,1.1432,1.14322,1.14303,1.14315,,,,
2026-03-16T15:25:00+08:00,1.14313,1.14314,1.14246,1.14273,,,,
2026-03-16T15:30:00+08:00,1.14274,1.14279,1.14212,1.14214,,,,
2026-03-16T15:35:00+08:00,1.14214,1.14215,1.14149,1.14149,,,,
2026-03-16T15:40:00+08:00,1.1415,1.14205,1.14143,1.14202,Bull,,,
2026-03-16T15:45:00+08:00,1.14201,1.14271,1.14195,1.14266,,,,
2026-03-16T15:50:00+08:00,1.14267,1.14269,1.14228,1.14245,,,,
2026-03-16T15:55:00+08:00,1.14246,1.1426,1.14237,1.14258,,,,
2026-03-16T16:00:00+08:00,1.14264,1.14318,1.14264,1.14284,,,,
2026-03-16T16:05:00+08:00,1.14282,1.14338,1.14282,1.14337,,,,
2026-03-16T16:10:00+08:00,1.14339,1.14346,1.14273,1.14287,,,Bear,Bear
2026-03-16T16:15:00+08:00,1.14288,1.14308,1.1426,1.14306,,,,
2026-03-16T16:20:00+08:00,1.14308,1.14446,1.14303,1.14433,,,,
2026-03-16T16:25:00+08:00,1.14429,1.1444,1.14402,1.1442,,,,
2026-03-16T16:30:00+08:00,1.14421,1.14445,1.14397,1.14404,,,,
2026-03-16T16:35:00+08:00,1.14403,1.14422,1.1438,1.14381,,,,
2026-03-16T16:40:00+08:00,1.14382,1.14413,1.14359,1.14396,,,,
2026-03-16T16:45:00+08:00,1.14395,1.14454,1.1439,1.14418,,,,
2026-03-16T16:50:00+08:00,1.14417,1.1445,1.14388,1.14434,,,,
2026-03-16T16:55:00+08:00,1.14433,1.1445,1.14414,1.14449,,,,
2026-03-16T17:00:00+08:00,1.1445,1.14469,1.14423,1.14427,,,,
2026-03-16T17:05:00+08:00,1.1443,1.14458,1.1441,1.1444,,,,
2026-03-16T17:10:00+08:00,1.14439,1.14473,1.14426,1.14464,,,,
2026-03-16T17:15:00+08:00,1.14465,1.14478,1.14451,1.14461,Bear,,,
2026-03-16T17:20:00+08:00,1.1446,1.14473,1.14451,1.14464,,,,
2026-03-16T17:25:00+08:00,1.14465,1.14492,1.14451,1.14473,,,,
2026-03-16T17:30:00+08:00,1.14474,1.14481,1.14449,1.14451,,,,
2026-03-16T17:35:00+08:00,1.14454,1.14458,1.14433,1.1444,,,,
2026-03-16T17:40:00+08:00,1.14437,1.1448,1.14432,1.14479,,,,
2026-03-16T17:45:00+08:00,1.14478,1.14517,1.14478,1.14509,,,,
2026-03-16T17:50:00+08:00,1.14512,1.14527,1.14486,1.14521,,,,
2026-03-16T17:55:00+08:00,1.1452,1.14527,1.14492,1.145,,,,Bear
2026-03-16T18:00:00+08:00,1.14499,1.14522,1.14478,1.14491,,,,
2026-03-16T18:05:00+08:00,1.1449,1.14526,1.14475,1.14526,Bull,,,
2026-03-16T18:10:00+08:00,1.14524,1.14596,1.14524,1.14581,,,,
2026-03-16T18:15:00+08:00,1.1458,1.14677,1.1458,1.14675,,,,
2026-03-16T18:20:00+08:00,1.14674,1.14765,1.14674,1.14748,,,,
2026-03-16T18:25:00+08:00,1.14747,1.1478,1.1472,1.14754,,,,
2026-03-16T18:30:00+08:00,1.14755,1.14775,1.14698,1.14704,,,,
2026-03-16T18:35:00+08:00,1.14703,1.14725,1.14692,1.1471,,,,
2026-03-16T18:40:00+08:00,1.14709,1.14721,1.14682,1.14693,,,,
2026-03-16T18:45:00+08:00,1.14691,1.14716,1.14675,1.14715,,,,
2026-03-16T18:50:00+08:00,1.14713,1.14725,1.14681,1.14707,,,,
2026-03-16T18:55:00+08:00,1.14708,1.14766,1.14708,1.14752,,,,
2026-03-16T19:00:00+08:00,1.14753,1.14754,1.14709,1.14727,,,,
2026-03-16T19:05:00+08:00,1.14725,1.14765,1.14716,1.14751,,,,
2026-03-16T19:10:00+08:00,1.14752,1.14765,1.1473,1.14745,,,,
2026-03-16T19:15:00+08:00,1.14744,1.1478,1.14744,1.14774,,,,
2026-03-16T19:20:00+08:00,1.14772,1.14815,1.14754,1.14775,,,,
2026-03-16T19:25:00+08:00,1.14773,1.14778,1.14736,1.14743,,,,
2026-03-16T19:30:00+08:00,1.14744,1.1475,1.14722,1.14743,,,,
2026-03-16T19:35:00+08:00,1.14745,1.14774,1.14741,1.14755,,,,
2026-03-16T19:40:00+08:00,1.14754,1.14827,1.14737,1.14826,,,,
2026-03-16T19:45:00+08:00,1.14825,1.14872,1.14802,1.1484,,,,
2026-03-16T19:50:00+08:00,1.14841,1.14844,1.14774,1.14792,,Bear,Bear,Bear
2026-03-16T19:55:00+08:00,1.14791,1.14812,1.14775,1.14795,,,,
2026-03-16T20:00:00+08:00,1.14791,1.14825,1.14784,1.14807,,,,
2026-03-16T20:05:00+08:00,1.14808,1.14812,1.14781,1.14803,,,,
2026-03-16T20:10:00+08:00,1.14802,1.14851,1.14762,1.14827,,,,
2026-03-16T20:15:00+08:00,1.14828,1.14838,1.14809,1.14825,,,,
2026-03-16T20:20:00+08:00,1.14823,1.14827,1.14784,1.14809,,,,
2026-03-16T20:25:00+08:00,1.1481,1.14829,1.14799,1.14813,,,,
2026-03-16T20:30:00+08:00,1.14812,1.1488,1.14812,1.14846,,,,
2026-03-16T20:35:00+08:00,1.14847,1.14849,1.14813,1.14813,,,,
2026-03-16T20:40:00+08:00,1.14814,1.14829,1.14786,1.14804,,,,
2026-03-16T20:45:00+08:00,1.14805,1.14822,1.14759,1.14786,,,,
2026-03-16T20:50:00+08:00,1.14788,1.14792,1.1475,1.14776,,,,
2026-03-16T20:55:00+08:00,1.14769,1.14769,1.14722,1.14739,,,,
2026-03-16T21:00:00+08:00,1.14747,1.14778,1.14746,1.14772,,,,
2026-03-16T21:05:00+08:00,1.14773,1.14795,1.14768,1.14779,,,,
2026-03-16T21:10:00+08:00,1.1478,1.14811,1.14764,1.14804,,,,
2026-03-16T21:15:00+08:00,1.14804,1.14808,1.14771,1.14772,,,,
2026-03-16T21:20:00+08:00,1.14771,1.14825,1.14747,1.14811,,,,
2026-03-16T21:25:00+08:00,1.1481,1.14834,1.14807,1.1482,,,,
2026-03-16T21:30:00+08:00,1.14819,1.14875,1.14811,1.14834,,,,
2026-03-16T21:35:00+08:00,1.14832,1.14885,1.14821,1.14879,,,,
2026-03-16T21:40:00+08:00,1.14878,1.14903,1.14854,1.14889,,,,
2026-03-16T21:45:00+08:00,1.14887,1.1493,1.1488,1.14908,,,,
2026-03-16T21:50:00+08:00,1.14906,1.14973,1.149,1.14969,,,,
2026-03-16T21:55:00+08:00,1.1497,1.1501,1.1497,1.15004,,,,
2026-03-16T22:00:00+08:00,1.15003,1.15021,1.1496,1.14962,,,,
2026-03-16T22:05:00+08:00,1.1496,1.15009,1.14936,1.14987,,,,
2026-03-16T22:10:00+08:00,1.14986,1.15021,1.14976,1.15019,,,,
2026-03-16T22:15:00+08:00,1.15017,1.1502,1.14922,1.14928,,,,
2026-03-16T22:20:00+08:00,1.14926,1.14973,1.14925,1.14971,,,,
2026-03-16T22:25:00+08:00,1.14973,1.14978,1.14951,1.14953,,,,
2026-03-16T22:30:00+08:00,1.14953,1.14953,1.14881,1.14881,,,,
2026-03-16T22:35:00+08:00,1.14877,1.14911,1.14841,1.14852,,,,
2026-03-16T22:40:00+08:00,1.14851,1.14864,1.14832,1.1484,,,,
2026-03-16T22:45:00+08:00,1.14838,1.14847,1.14802,1.14838,,,,
2026-03-16T22:50:00+08:00,1.14836,1.14889,1.14835,1.14886,,,,
2026-03-16T22:55:00+08:00,1.14887,1.149,1.14881,1.14889,,,,
2026-03-16T23:00:00+08:00,1.14888,1.14908,1.14885,1.14904,,,,
2026-03-16T23:05:00+08:00,1.14903,1.14945,1.14881,1.14939,Bull,,,
2026-03-16T23:10:00+08:00,1.14938,1.14975,1.14915,1.14973,,,,
2026-03-16T23:15:00+08:00,1.14972,1.14988,1.14958,1.14974,,,,
2026-03-16T23:20:00+08:00,1.14975,1.14985,1.14966,1.14979,,,,
2026-03-16T23:25:00+08:00,1.1498,1.1498,1.14912,1.14924,,,,
2026-03-16T23:30:00+08:00,1.14923,1.14953,1.14919,1.14953,,,,
2026-03-16T23:35:00+08:00,1.14955,1.1499,1.14944,1.14986,Bull,,,
2026-03-16T23:40:00+08:00,1.14984,1.15004,1.14952,1.14952,,,,
2026-03-16T23:45:00+08:00,1.14951,1.14975,1.14943,1.14954,,,,
2026-03-16T23:50:00+08:00,1.14953,1.14953,1.14806,1.14851,,,,
2026-03-16T23:55:00+08:00,1.14849,1.1487,1.14808,1.1487,,,,
2026-03-17T00:00:00+08:00,1.14865,1.14928,1.1485,1.14885,,,,
2026-03-17T00:05:00+08:00,1.14884,1.14929,1.14884,1.14906,,,,
2026-03-17T00:10:00+08:00,1.14908,1.14929,1.14897,1.14911,,,,
2026-03-17T00:15:00+08:00,1.14912,1.14937,1.14879,1.14909,,,,
2026-03-17T00:20:00+08:00,1.1491,1.14922,1.14812,1.14812,,,,
2026-03-17T00:25:00+08:00,1.14811,1.14829,1.14781,1.14793,,,,Bear
2026-03-17T00:30:00+08:00,1.14793,1.14809,1.14776,1.14795,,,,
2026-03-17T00:35:00+08:00,1.14796,1.14893,1.14792,1.14893,,,,
2026-03-17T00:40:00+08:00,1.14892,1.14945,1.14883,1.14921,,,,
2026-03-17T00:45:00+08:00,1.14922,1.14962,1.149,1.14957,,,,
2026-03-17T00:50:00+08:00,1.14959,1.14994,1.14956,1.14975,,,,
2026-03-17T00:55:00+08:00,1.14976,1.14987,1.14926,1.14935,,,,
2026-03-17T01:00:00+08:00,1.14936,1.15043,1.14931,1.14984,,,,
2026-03-17T01:05:00+08:00,1.14985,1.15038,1.14983,1.14988,,,,
2026-03-17T01:10:00+08:00,1.14991,1.1504,1.14966,1.15,,,,
2026-03-17T01:15:00+08:00,1.14997,1.15005,1.14951,1.1498,,,Bear,Bear
2026-03-17T01:20:00+08:00,1.14979,1.14996,1.14967,1.14988,,,,
2026-03-17T01:25:00+08:00,1.14989,1.15008,1.14973,1.14976,,,,
2026-03-17T01:30:00+08:00,1.14974,1.1499,1.14965,1.14972,,,,
2026-03-17T01:35:00+08:00,1.1497,1.14975,1.14937,1.1494,,,,
2026-03-17T01:40:00+08:00,1.14939,1.14973,1.14938,1.14947,,,,
2026-03-17T01:45:00+08:00,1.14948,1.1498,1.14928,1.14931,,,,
2026-03-17T01:50:00+08:00,1.14932,1.14948,1.14906,1.14926,,,,
2026-03-17T01:55:00+08:00,1.14929,1.14946,1.14922,1.14922,,,,
2026-03-17T02:00:00+08:00,1.14921,1.14995,1.14921,1.14994,,,,
2026-03-17T02:05:00+08:00,1.14995,1.15066,1.14994,1.15046,,,,
2026-03-17T02:10:00+08:00,1.15047,1.15063,1.15023,1.15053,,,,
2026-03-17T02:15:00+08:00,1.15054,1.15081,1.15042,1.15075,,,,
2026-03-17T02:20:00+08:00,1.15073,1.1513,1.15062,1.15127,,,,
2026-03-17T02:25:00+08:00,1.15126,1.15224,1.15122,1.15212,,,,
2026-03-17T02:30:00+08:00,1.15211,1.15217,1.15171,1.15209,Bear,,,
2026-03-17T02:35:00+08:00,1.1521,1.1523,1.15192,1.15218,,,,
2026-03-17T02:40:00+08:00,1.15217,1.15235,1.15206,1.15231,,,,
2026-03-17T02:45:00+08:00,1.15234,1.15239,1.15183,1.15186,,,,
2026-03-17T02:50:00+08:00,1.15183,1.152,1.15171,1.15196,Bull,,,
2026-03-17T02:55:00+08:00,1.15198,1.15203,1.15168,1.15186,,,,
2026-03-17T03:00:00+08:00,1.15187,1.1521,1.15177,1.15185,,,,
2026-03-17T03:05:00+08:00,1.15183,1.15237,1.15172,1.1523,,,,
2026-03-17T03:10:00+08:00,1.15233,1.1525,1.15187,1.15214,,,,
2026-03-17T03:15:00+08:00,1.15216,1.15234,1.15199,1.15201,,,,
2026-03-17T03:20:00+08:00,1.152,1.15212,1.15173,1.15176,,,,
2026-03-17T03:25:00+08:00,1.15177,1.15223,1.15153,1.15182,,,,
2026-03-17T03:30:00+08:00,1.15185,1.15208,1.15166,1.15172,,,,
2026-03-17T03:35:00+08:00,1.15173,1.15215,1.15166,1.1518,,,,
2026-03-17T03:40:00+08:00,1.15179,1.15186,1.15109,1.1512,,,,
2026-03-17T03:45:00+08:00,1.15118,1.15122,1.15083,1.15085,,,,
2026-03-17T03:50:00+08:00,1.15084,1.15105,1.15061,1.15073,,,,Bear
2026-03-17T03:55:00+08:00,1.15074,1.15091,1.15062,1.15081,,,,
2026-03-17T04:00:00+08:00,1.15079,1.15102,1.15077,1.15086,,,,
2026-03-17T04:05:00+08:00,1.15086,1.15106,1.15085,1.15092,,,,
2026-03-17T04:10:00+08:00,1.15091,1.15096,1.15084,1.15084,,,,
2026-03-17T04:15:00+08:00,1.15083,1.15085,1.15053,1.15055,,,,
2026-03-17T04:20:00+08:00,1.15055,1.15067,1.15033,1.15035,,,,
2026-03-17T04:25:00+08:00,1.15033,1.15066,1.15032,1.15066,,,,
2026-03-17T04:30:00+08:00,1.15065,1.15067,1.15051,1.15052,Bear,,,
2026-03-17T04:35:00+08:00,1.15052,1.15061,1.15049,1.15059,,,,
2026-03-17T04:40:00+08:00,1.15057,1.1507,1.15047,1.15055,,,,
2026-03-17T04:45:00+08:00,1.15056,1.15071,1.15052,1.15066,,,,
2026-03-17T04:50:00+08:00,1.15065,1.15075,1.15057,1.15067,,,,
2026-03-17T04:55:00+08:00,1.15066,1.15068,1.15054,1.15059,,,,
2026-03-17T05:00:00+08:00,1.15033,1.1505,1.15033,1.15046,,,,
2026-03-17T05:05:00+08:00,1.15041,1.15065,1.15033,1.15047,,,,
2026-03-17T05:10:00+08:00,1.15049,1.15065,1.15045,1.15065,,,,
2026-03-17T05:15:00+08:00,1.15061,1.15078,1.15057,1.15066,,,,
2026-03-17T05:20:00+08:00,1.15065,1.15074,1.15059,1.15066,,,,
2026-03-17T05:25:00+08:00,1.15067,1.15067,1.15058,1.15062,,,,
2026-03-17T05:30:00+08:00,1.15058,1.15068,1.15053,1.1506,,,,
2026-03-17T05:35:00+08:00,1.15059,1.15065,1.15054,1.15061,,,,
2026-03-17T05:40:00+08:00,1.15061,1.15068,1.15058,1.15062,,,,
2026-03-17T05:45:00+08:00,1.15062,1.15069,1.15059,1.1506,,,,
2026-03-17T05:50:00+08:00,1.15059,1.15067,1.15058,1.1506,,,,
2026-03-17T05:55:00+08:00,1.15058,1.15069,1.1504,1.15043,,,,
2026-03-17T06:00:00+08:00,1.15048,1.1505,1.15024,1.1503,,,,
2026-03-17T06:05:00+08:00,1.15031,1.15043,1.15031,1.15039,,,,
2026-03-17T06:10:00+08:00,1.15039,1.15046,1.15037,1.15043,,,,
2026-03-17T06:15:00+08:00,1.15044,1.15051,1.15036,1.15048,,,,
2026-03-17T06:20:00+08:00,1.15046,1.15051,1.15029,1.15032,Bear,,,
2026-03-17T06:25:00+08:00,1.15029,1.15032,1.15022,1.15029,,,,
2026-03-17T06:30:00+08:00,1.15028,1.15028,1.15014,1.15015,,,,
2026-03-17T06:35:00+08:00,1.15015,1.15018,1.15003,1.15003,,,,
2026-03-17T06:40:00+08:00,1.15003,1.1501,1.14995,1.15006,,,,
2026-03-17T06:45:00+08:00,1.15007,1.1501,1.15001,1.15007,,,,
2026-03-17T06:50:00+08:00,1.15006,1.15006,1.14988,1.14989,,,,
2026-03-17T06:55:00+08:00,1.14989,1.14992,1.1498,1.14989,,,,
2026-03-17T07:00:00+08:00,1.1499,1.14997,1.1498,1.14982,,,,
2026-03-17T07:05:00+08:00,1.14981,1.14988,1.14974,1.14975,,,,
2026-03-17T07:10:00+08:00,1.14976,1.14977,1.14949,1.14963,,,,
2026-03-17T07:15:00+08:00,1.14961,1.14966,1.1495,1.14963,,,,
2026-03-17T07:20:00+08:00,1.14964,1.14965,1.14953,1.14957,,,,
2026-03-17T07:25:00+08:00,1.14959,1.14973,1.14958,1.14967,,,,
2026-03-17T07:30:00+08:00,1.14968,1.14977,1.14962,1.14971,,,,
2026-03-17T07:35:00+08:00,1.1497,1.14983,1.14967,1.14982,,,,
2026-03-17T07:40:00+08:00,1.14983,1.14991,1.14976,1.14981,,,,
2026-03-17T07:45:00+08:00,1.1498,1.14998,1.14962,1.14996,,,,
2026-03-17T07:50:00+08:00,1.14997,1.14999,1.14986,1.14994,,,,
2026-03-17T07:55:00+08:00,1.14993,1.14997,1.14981,1.14983,,,,
2026-03-17T08:00:00+08:00,1.14985,1.14985,1.14938,1.14941,Bear,,,
2026-03-17T08:05:00+08:00,1.1494,1.14959,1.14927,1.14932,,,,
2026-03-17T08:10:00+08:00,1.14931,1.14941,1.1492,1.14927,,,,
2026-03-17T08:15:00+08:00,1.14928,1.14947,1.14922,1.14925,,,,
2026-03-17T08:20:00+08:00,1.14924,1.14931,1.14911,1.14912,,,,
2026-03-17T08:25:00+08:00,1.1491,1.14912,1.14895,1.14902,,,,
2026-03-17T08:30:00+08:00,1.14903,1.14925,1.149,1.14925,,,,
2026-03-17T08:35:00+08:00,1.14924,1.14934,1.14916,1.14919,,,,
2026-03-17T08:40:00+08:00,1.14918,1.1492,1.14899,1.14911,,,,
2026-03-17T08:45:00+08:00,1.14912,1.14932,1.14912,1.14913,,,,
